STATION,STATION_NAME,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20140501,229,-9999,526,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20140601,25,-9999,96,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20140701,84,-9999,151,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20140801,234,-9999,275,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20140901,406,-9999,816,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20141001,229,-9999,645,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20141101,137,-9999,364,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20141201,254,-9999,1707,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150101,305,-9999,692,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150201,290,-9999,1184,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150301,465,-9999,949,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150401,74,-9999,296,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150601,71,-9999,104,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150701,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150801,277,-9999,657,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20150901,84,-9999,276,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20151001,201,-9999,625,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20151101,165,-9999,581,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0006,BAINBRIDGE ISLAND 2.6 NNW WA US,20151201,391,-9999,2144,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140101,241,-9999,826,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140201,114,-9999,465,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140301,168,-9999,951,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140401,777,-9999,1543,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140501,462,-9999,630,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140601,432,-9999,1133,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140701,775,-9999,3072,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140801,622,-9999,1920,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20140901,221,-9999,842,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20141001,246,-9999,673,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20141101,394,-9999,1163,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20141201,229,-9999,725,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150101,396,-9999,854,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150201,488,-9999,1002,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150301,180,-9999,701,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150401,582,-9999,1612,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150501,196,-9999,381,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150601,284,-9999,578,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150701,1080,-9999,2955,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150801,599,-9999,3342,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20150901,241,-9999,1055,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20151001,244,-9999,594,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20151101,251,-9999,869,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0037,TYBEE ISLAND 0.7 NNE GA US,20151201,241,-9999,427,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140101,218,-9999,799,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140201,274,-9999,1128,25,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140301,297,-9999,1944,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140401,109,-9999,470,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140501,135,-9999,414,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140601,145,-9999,323,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140701,91,-9999,195,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140801,246,-9999,316,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20140901,295,-9999,623,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20141001,264,-9999,1243,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20141101,231,-9999,1091,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20141201,236,-9999,1223,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150101,231,-9999,585,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150201,231,-9999,962,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150301,429,-9999,804,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150401,107,-9999,326,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150501,36,-9999,80,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150601,84,-9999,128,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150701,23,-9999,58,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150801,333,-9999,527,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20150901,99,-9999,400,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20151001,135,-9999,516,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20151101,251,-9999,935,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0001,KINGSTON 2.7 SSE WA US,20151201,282,-9999,2002,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20140301,127,-9999,193,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20140401,513,-9999,1429,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20140501,371,-9999,732,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20140601,305,-9999,1242,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20140701,490,-9999,1265,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20140801,511,-9999,1906,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20140901,356,-9999,1993,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20141001,257,-9999,402,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20141101,330,-9999,1047,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20141201,231,-9999,763,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150101,274,-9999,799,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150201,389,-9999,900,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150301,132,-9999,606,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150401,472,-9999,1299,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150501,373,-9999,678,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150601,361,-9999,1678,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150701,711,-9999,2719,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150801,546,-9999,2159,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20150901,363,-9999,958,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20151001,216,-9999,741,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20151101,127,-9999,541,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0038,SAVANNAH 4.5 SSW GA US,20151201,224,-9999,650,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140101,185,0,649,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140201,0,0,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140301,229,0,906,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140401,122,0,732,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140501,157,0,440,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140601,127,0,430,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140701,249,0,302,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140801,226,0,355,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20140901,196,-9999,587,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20141001,267,-9999,1100,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20141101,157,0,731,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20141201,0,0,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150101,226,0,586,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150201,163,-9999,1075,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150301,340,-9999,702,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150401,61,-9999,254,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150501,48,-9999,130,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150601,69,-9999,112,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150701,30,-9999,53,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150801,211,-9999,297,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20150901,160,-9999,420,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20151001,150,-9999,767,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20151101,389,-9999,1183,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WASN0004,EVERETT 2.0 N WA US,20151201,348,-9999,1441,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20140301,48,-9999,78,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20140401,579,-9999,1463,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20140501,259,-9999,707,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20140601,493,-9999,1080,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20140701,353,-9999,1059,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20140801,508,-9999,1889,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20140901,290,-9999,1453,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20141001,269,-9999,495,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20141101,533,-9999,1267,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20141201,284,-9999,836,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150101,394,-9999,1080,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150201,401,-9999,847,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150301,137,-9999,559,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150401,572,-9999,1398,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150501,254,-9999,439,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150601,384,-9999,1430,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150701,511,-9999,1560,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150801,625,-9999,1802,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20150901,465,-9999,1219,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20151001,411,-9999,785,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20151101,333,-9999,848,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0039,SAVANNAH 5.3 WNW GA US,20151201,333,-9999,801,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140101,353,0,1163,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140201,427,69,1938,69,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140301,485,0,2660,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140401,178,0,766,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140501,224,0,755,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140601,157,0,294,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140701,91,0,236,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140801,208,0,274,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20140901,518,0,762,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20141001,254,0,1555,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20141101,336,5,1642,5,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20141201,290,0,2008,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150101,363,0,918,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150201,307,0,1361,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150301,516,0,1139,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150401,124,0,491,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150501,66,0,129,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150601,20,0,51,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150701,91,0,109,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150801,338,0,743,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20150901,137,0,433,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20151001,231,0,867,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20151101,452,0,2038,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKP0003,BREMERTON 1.8 NE WA US,20151201,419,0,3256,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140101,259,-9999,723,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140201,104,-9999,418,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140301,196,-9999,913,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140401,498,-9999,1567,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140501,368,-9999,758,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140601,277,-9999,895,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140701,404,-9999,1399,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140801,422,-9999,1407,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20140901,244,-9999,1418,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20141001,208,-9999,327,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20141101,274,-9999,948,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20141201,216,-9999,706,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150101,292,-9999,768,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150201,373,-9999,888,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150301,135,-9999,579,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150401,394,-9999,1263,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150501,439,-9999,652,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150601,343,-9999,1443,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150701,909,-9999,2563,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150801,693,-9999,2543,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20150901,343,-9999,1177,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20151001,234,-9999,566,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20151101,117,-9999,522,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1GACT0036,SAVANNAH 5.9 SSW GA US,20151201,211,-9999,530,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140101,574,-9999,1808,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140201,1168,-9999,2823,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140301,554,-9999,2261,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140401,381,-9999,1481,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140501,208,-9999,364,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140601,109,-9999,339,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140701,79,-9999,211,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140801,330,-9999,427,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20140901,546,-9999,824,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20141001,323,-9999,1866,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20141101,467,-9999,2664,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20141201,404,-9999,2698,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150101,726,-9999,1746,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150201,450,-9999,1891,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150301,409,-9999,1128,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150401,193,-9999,594,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150501,58,-9999,124,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150601,18,-9999,55,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150701,10,-9999,31,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150801,472,-9999,743,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20150901,183,-9999,624,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20151001,452,-9999,918,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20151101,564,-9999,3001,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAMS0022,BELFAIR 3.2 WSW WA US,20151201,655,-9999,4930,-9999,-9999,-9999,-9999,-9999,-9999
